"SYMBOL","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","VOLUME","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
"ASHOKLEY",126.98,-2.19,-4.73,1.91,17,34.1,"STRONG_BEARISH",10674470,2025-08-29,0.7,0.17,1,0.578,"Medium","SELL",0.321353994309902,-0.15197536861524,1,-0.223939089512065,"Poor",0.234480996010825,0.549610479455441,0.891875071823597
"PGEL",533.1,-1.51,-1.33,-35.62,7,32.7,"STRONG_BEARISH",2526074,2025-08-29,0.7,0.07,1,0.538,"Medium","SELL",0.271149790799245,-0.115725385898259,2,-0.158778010127981,"Poor",0.165962982503697,0.539449345995672,0.609625929337926
"PRESTIGE",1561.8,-1.15,-4.56,-9.12,42,37.8,"BULLISH",866336,2025-08-29,0.7,0.42,0.8,0.618,"Medium","WEAK_HOLD",0.482758816657588,-0.0804312463733368,2,-0.155500468569788,"Poor",0.239473688881844,0.71754933076445,0.822232796321623
"ADANIGREEN",913.5,-0.83,-6.15,-12.05,22,37.6,"STRONG_BEARISH",1477870,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.33823229894042,-0.174577584653161,1,-0.263804933927176,"Poor",0.218773686466739,0.36405527102761,1.13597411727533
"BHEL",208.01,-0.24,-5.32,-18.22,23,27,"BULLISH",6491590,2025-08-29,0.5,0.23,1,0.542,"Medium","SELL",0.422456054342911,-0.0650877424050122,1,-0.112697471585405,"Poor",0.164411321375519,0.798558387346566,0.814479541848414
"BPCL",308.2,-0.8,-4.12,-11.4,22,34.4,"BULLISH",4334416,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.350157895684242,-0.0504058280028403,2,-0.077566269818596,"Poor",0.256121343793347,0.220266140415333,0.641411862312816
"GVT&D",2779.2,3.55,-1.44,19.03,70,57.5,"BULLISH",482340,2025-08-29,1,0.7,0.6,0.76,"High","BUY",0.631998932082206,0.199855767227709,6,0.54308474798327,"Good",0.163145465473644,2.69157632777933,1.93567745126784
"BANKBARODA",232.83,-0.18,-5.76,-6.52,22,37.1,"BULLISH",5698267,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.326132574444637,-0.176197111746296,1,-0.261471478015256,"Poor",0.294850980211049,0.22547822999768,0.866844626585953
"SIEMENS",3063.7,0.67,-2.22,-0.83,30,43.8,"BULLISH",430652,2025-08-29,1,0.3,0.6,0.6,"Medium","SELL",0.43996840370819,-0.0664166373782791,3,-0.118594446845588,"Poor",0.200811468402389,0.368520294548944,0.860387253272347
"NMDC",68.8,0.1,-2.71,0.23,33,41.8,"BULLISH",19089863,2025-08-29,1,0.33,1,0.732,"High","SELL",0.288435579510406,-0.0623925529653206,2,-0.0876836322456809,"Poor",0.170966357458383,0.564162573590875,0.896363284508698
"MUTHOOTFIN",2637.8,-0.26,-3.98,-0.47,43,48.5,"STRONG_BULLISH",494826,2025-08-29,1,0.43,0.6,0.652,"Medium","WEAK_HOLD",0.470892667910084,0.0424805700080469,2,0.0802872450099177,"Fair",0.169586185389198,0.97020308021456,0.540078716352582
"OIL",390.3,-0.05,-4.36,-12.58,23,27.7,"STRONG_BEARISH",3349257,2025-08-29,0.5,0.23,1,0.542,"Medium","SELL",0.358631077641621,-0.0817928627831861,4,-0.127528571983852,"Poor",0.31691393465735,0.164198210509494,0.568472821335308
"INOXWIND",138.12,0.82,-4.4,-17.03,12,32.5,"STRONG_BEARISH",9346025,2025-08-29,0.7,0.12,1,0.558,"Medium","SELL",0.301334253372625,-0.156615281861741,2,-0.224163389457348,"Poor",0.334702257439494,0.74854669298511,1.01767725565005
"UNOMINDA",1279,-1.28,4.84,14.25,77,72.2,"STRONG_BULLISH",983152,2025-08-29,0.7,0.77,0.8,0.758,"High","BUY",0.66997030233033,0.0884791441168636,7,0.268094491924855,"Moderate",0.219954216200858,1.90737480740063,1.74104980006814
"ABCAPITAL",277.85,0.14,-3.31,2.83,80,52.7,"STRONG_BULLISH",4511984,2025-08-29,1,0.8,1,0.92,"Very High","STRONG_BUY",0.894119254685938,0.269526482792571,13,2.54556654274681,"Excellent",0.123951601237059,2.97688320977613,2.58256289083511
"ABB",4999,-0.03,-1.36,-9.94,12,31.3,"STRONG_BEARISH",251338,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.360119337867945,-0.149347632855643,2,-0.233399197215966,"Poor",0.217035547178239,0.680747013399377,1.16414916247595
"GENUSPOWER",327.55,-5.96,-6.84,-14.59,32,30.5,"BULLISH",3860158,2025-08-29,0.7,0.32,1,0.638,"Medium","SELL",0.364920603577048,-0.0867321400670335,2,-0.136568971620788,"Poor",0.201385622099042,0.412745966506191,0.783958501880988
"JPPOWER",18.39,-2.96,-4.02,-22.57,60,42.2,"BULLISH",65744817,2025-08-29,1,0.6,1,0.84,"Very High","HOLD",0.632181754428893,-0.0473827700130642,5,-0.12882115170631,"Poor",0.143508147960529,0.193741440493613,1.39360466692597
"CHOLAFIN",1420.7,-1.33,-7.02,-8.87,17,36.3,"BULLISH",871127,2025-08-29,0.7,0.17,0.8,0.518,"Medium","SELL",0.441954199038446,-0.0653126872959547,1,-0.117038220130706,"Poor",0.336369629949331,0.429085668572225,1.15877428962849
"CAMS",3705.2,1.3,-3.4,-11.93,22,38.4,"BULLISH",334539,2025-08-29,0.7,0.22,0.6,0.478,"Low","SELL",0.425340751232579,-0.0924106045742519,2,-0.160809392300676,"Poor",0.187474493263289,0.600383605877869,0.929345720377751
"KAYNES",6123,-1.16,-2.38,2.43,65,52.2,"STRONG_BULLISH",197699,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.694386310409755,0.172778626047075,6,0.565349759949332,"Good",0.151922891137656,2.8894376194803,1.58307728022337
"LODHA",1192.3,-1.32,-5.21,-17.21,17,35.2,"BULLISH",1005139,2025-08-29,0.7,0.17,1,0.578,"Medium","SELL",0.397425393946469,-0.0639516097260639,3,-0.106130608697411,"Poor",0.156104368343949,0.547422721912153,0.656109552341513
"HINDPETRO",375.9,-1.53,-4.98,-15.74,13,30,"BULLISH",3112442,2025-08-29,0.7,0.13,1,0.562,"Medium","SELL",0.342374648805708,-0.0657361839315854,1,-0.0999599297870802,"Poor",0.316375251999125,0.46601355499588,0.871022865339182
"ZEEL",116.04,-1.84,-1.65,-19.51,30,41.4,"STRONG_BULLISH",9971109,2025-08-29,1,0.3,1,0.72,"High","SELL",0.389530847594142,-0.119937884667888,2,-0.196468378779195,"Poor",0.14796113979537,0.567484445055015,0.983498092624359
"NIFTYBEES",276.06,-0.31,-2.09,-2.67,37,39.3,"STRONG_BULLISH",4233350,2025-08-29,0.7,0.37,1,0.658,"Medium","WEAK_HOLD",0.458553809067234,0.0137855235487223,6,0.0254605605867751,"Fair",0.15571417248575,1.29266915330663,0.530850265757181
"APLAPOLLO",1604.7,0.27,-1.33,-6.42,40,44.8,"BULLISH",720090,2025-08-29,1,0.4,0.8,0.7,"High","WEAK_HOLD",0.478024669596925,-0.0133668903145008,2,-0.0256082798092751,"Poor",0.237125928106252,0.197945938329212,0.65807574018836
"KFINTECH",1021.2,-2.74,-9.26,-20.36,23,28.4,"BULLISH",1097260,2025-08-29,0.5,0.23,1,0.542,"Medium","SELL",0.355056133307517,-0.0913669694098644,2,-0.14166654514978,"Poor",0.181441842904314,0.589776759059168,0.576890156278387
"CROMPTON",330,1.84,0.15,-5.78,40,53.3,"STRONG_BEARISH",3392084,2025-08-29,1,0.4,1,0.76,"High","WEAK_HOLD",0.500141818914562,0.0476804145378992,2,0.0953878846883362,"Fair",0.126226385042537,1.10300556011498,1.12479243858252
"CREDITACC",1399.9,4.24,3.86,7.92,95,64.4,"STRONG_BULLISH",803591,2025-08-29,1,0.95,0.8,0.92,"Very High","STRONG_BUY",0.778381381556392,0.150620637694374,10,0.679638916405842,"Good",0.0742158636683598,2.61850617779419,1.65170866297558
"OBEROIRLTY",1610.8,-0.49,-2.34,-11.32,32,37.5,"BULLISH",670647,2025-08-29,0.7,0.32,0.8,0.578,"Medium","SELL",0.375368060125038,-0.146351116301958,1,-0.234299764324018,"Poor",0.28997837328352,0.656757062114775,0.551269542006776
"CARTRADE",2398,5.57,-2.68,25.25,90,61.3,"STRONG_BULLISH",452790,2025-08-29,1,0.9,0.6,0.84,"Very High","STRONG_BUY",0.873851296678185,0.180652081407607,11,1.43205658600192,"Good",0.0594259906793013,1.62701485154685,1.55824679124635
"TATAELXSI",5234,-1.95,-8.6,-17.07,18,18.5,"STRONG_BEARISH",201277,2025-08-29,0.3,0.18,0.6,0.342,"Low","SELL",0.287931679654866,-0.187665057636332,2,-0.263549230143215,"Poor",0.289758205413818,0.330635911878198,0.631079320446588
"BHARTIHEXA",1774,-0.62,0.35,-1.97,50,47,"BULLISH",597071,2025-08-29,1,0.5,0.8,0.74,"High","HOLD",0.561609574733302,0.0545402822899632,5,0.124410295358945,"Moderate",0.165311650198419,1.14844103739597,1.29907373443712
"IRFC",118.11,-0.4,-6.85,-12.8,13,25.9,"STRONG_BEARISH",8881411,2025-08-29,0.5,0.13,1,0.502,"Medium","SELL",0.327118251938373,-0.0764645556686446,1,-0.113637434644224,"Poor",0.2790111112874,0.537738623586483,0.94847269828897
"COCHINSHIP",1608.2,0.24,-5.81,-17.02,23,28.5,"BULLISH",648405,2025-08-29,0.5,0.23,0.8,0.482,"Low","SELL",0.282704644277692,-0.115091821237002,2,-0.160452483511629,"Poor",0.183069972926751,0.60364823108539,1.17365152393468
"LTIM",5133.5,0.2,0.44,-3.63,35,48.4,"BULLISH",204015,2025-08-29,1,0.35,0.6,0.62,"Medium","WEAK_HOLD",0.373088488634676,-0.0613417578162625,4,-0.0978475537682645,"Poor",0.185935164394323,0.694551096833311,0.964464216888882
"NHPC",77.23,-1.42,-5.92,-12.81,18,29.5,"STRONG_BEARISH",13508674,2025-08-29,0.5,0.18,1,0.522,"Medium","SELL",0.317782617732883,-0.181920232484117,2,-0.266660213024135,"Poor",0.289650436909869,0.497681897995062,0.714504588278942
"NETWEB",2207.6,-1.43,3.8,12.85,75,55.7,"STRONG_BULLISH",458259,2025-08-29,1,0.75,0.6,0.78,"High","BUY",0.607875137263909,0.124917247062549,6,0.31856497491877,"Good",0.154466525674798,1.53308232245035,1.92369072716683
"COHANCE",880.6,1.03,-4.32,-17.22,22,36.5,"BEARISH",1169478,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.328067390574142,-0.0954093055916019,3,-0.141992372826087,"Poor",0.322734677186236,0.538526345533319,1.13762831201311
"ADANIENSOL",764.15,-0.88,-7.73,-12.83,22,33,"BULLISH",1341814,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.307462962903082,-0.112688209535554,4,-0.162717953696654,"Poor",0.168153190007433,0.15679341412615,0.900057402998209
"DALBHARAT",2401.5,2.13,2.34,10.96,87,71,"STRONG_BULLISH",423429,2025-08-29,0.7,0.87,0.6,0.738,"High","STRONG_BUY",0.744329688558355,0.249677866627462,10,0.976561827689757,"Excellent",0.110865377925802,1.66992004634812,2.6951444389997
"JMFINANCIL",177.48,-3.01,-5.78,3.92,75,52.8,"STRONG_BULLISH",5573665,2025-08-29,1,0.75,1,0.9,"Very High","BUY",0.786493977438659,0.113120326455683,12,0.529822649022383,"Good",0.0764367113588378,1.93009604432154,2.9019066109322
"TORNTPHARM",3559.8,-0.48,-2.51,2.9,75,46.6,"STRONG_BULLISH",279287,2025-08-29,1,0.75,0.6,0.78,"High","BUY",0.729136117128655,0.0860122319962829,9,0.317547806981476,"Moderate",0.180511242675129,1.40105203096755,2.305708621745
"PIDILITIND",3050.3,-0.41,-1.45,2.09,60,51.6,"STRONG_BULLISH",327043,2025-08-29,1,0.6,0.6,0.72,"High","HOLD",0.644514172105119,-0.0305781342322007,4,-0.0860178714107353,"Poor",0.157368952047545,0.434760770364665,1.87241708580405
"MRF",140955,-0.93,-3.81,-7.55,45,41.1,"STRONG_BULLISH",7056,2025-08-29,1,0.45,0.2,0.54,"Medium","WEAK_HOLD",0.517079103458673,0.0398861893685535,5,0.0825936290067748,"Fair",0.264642043318599,0.894243155606091,1.13527503586374
"JSWENERGY",488.45,-1.85,-8.41,-8.14,22,31,"BULLISH",2020026,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.420331335114315,-0.142730917106383,2,-0.246228450410598,"Poor",0.270779319060966,0.104826261475682,0.718044410110451
"GOLD1",85.98,1.13,3.78,4.97,80,68.3,"STRONG_BULLISH",11455951,2025-08-29,1,0.8,1,0.92,"Very High","STRONG_BUY",0.797819991130382,0.247179908212274,9,1.22257343638597,"Excellent",0.0666197800310329,2.55719078681432,1.8325136489002
"BLACKBUCK",636.75,3.44,9.1,40.49,70,69.8,"STRONG_BULLISH",1510128,2025-08-29,1,0.7,1,0.88,"Very High","BUY",0.765894267847761,0.169143118010834,6,0.722507375004557,"Good",0.115108227939345,2.2312096132664,1.57359254232142
"LALPATHLAB",3308.9,-0.43,-2.29,10.83,90,58.1,"STRONG_BULLISH",287705,2025-08-29,1,0.9,0.6,0.84,"Very High","STRONG_BUY",0.799144735606387,0.334970958111808,13,1.66772306975918,"Excellent",0.148953513195738,1.8864914579317,2.47587989119347
"LIQUIDCASE",110.21,0.05,0.18,0.65,58,100,"STRONG_BULLISH",8685164,2025-08-29,0.3,0.58,1,0.622,"Medium","HOLD",0.572881935117766,0.0345798784052022,7,0.0809609362103115,"Fair",0.121386436419562,1.14634867059067,1.40126382443123
"LICHSGFIN",555.2,1.43,-4.23,-12.85,17,36.3,"STRONG_BEARISH",1722586,2025-08-29,0.7,0.17,1,0.578,"Medium","SELL",0.435261254059151,-0.124706476856954,2,-0.220821535184724,"Poor",0.318492850940675,0.200297005241737,0.873158492287621
"PNBHOUSING",753.6,-1.75,-7.84,-31.87,8,24.8,"STRONG_BEARISH",1227892,2025-08-29,0.5,0.08,1,0.482,"Low","SELL",0.397370771830902,-0.189253729232587,2,-0.314046714606883,"Poor",0.190364699112251,0.273056164570153,0.93029460881371
"NATIONALUM",186.18,0.75,-2.68,-0.98,35,45.7,"BULLISH",5025373,2025-08-29,1,0.35,1,0.74,"High","WEAK_HOLD",0.536164461728185,-0.0422702601761557,6,-0.0911319997895131,"Poor",0.126314913097303,0.714882897841744,1.127843866474
"PAGEIND",44335,0.42,-2.86,-5.96,20,42.3,"BULLISH",21171,2025-08-29,1,0.2,0.2,0.44,"Low","SELL",0.340638971282169,-0.178841723350342,4,-0.271234901004252,"Poor",0.290844668913633,0.675870975106955,0.700927721848711
"TIINDIA",2961.6,0.62,-6.05,0.74,45,46.8,"STRONG_BULLISH",315651,2025-08-29,1,0.45,0.6,0.66,"Medium","WEAK_HOLD",0.414863767055795,-0.00297218597261234,6,-0.00507947688977885,"Poor",0.134220032242592,0.49949902757071,1.17074784999713
"MANAPPURAM",261.45,-0.59,-3.01,-3.29,45,47.5,"STRONG_BULLISH",3541918,2025-08-29,1,0.45,1,0.78,"High","WEAK_HOLD",0.525671307556331,-0.0758862334885635,5,-0.159986597263617,"Poor",0.109565888764337,0.390749730635434,1.36971155006904
"JINDALSTEL",945.8,-1.96,-5.91,1.54,55,40,"STRONG_BULLISH",968556,2025-08-29,1,0.55,0.8,0.76,"High","HOLD",0.555066929664463,0.052228639414534,8,0.117385384222276,"Moderate",0.113629886787385,1.10694372118451,1.4993800841039
"SBICARD",803.5,-0.01,-2.02,-10.46,27,37.2,"BULLISH",1142474,2025-08-29,0.7,0.27,1,0.618,"Medium","SELL",0.314949887664989,-0.188484872656409,2,-0.275140269686188,"Poor",0.221095540106762,0.252412246423773,1.14406024913769
"AUROPHARMA",1027.9,0.16,-5.67,-10.84,7,36.1,"STRONG_BEARISH",882168,2025-08-29,0.7,0.07,0.8,0.478,"Low","SELL",0.290706285787746,-0.103661067038774,4,-0.146146885220745,"Poor",0.157178084086627,0.462369144218974,0.674251901777461
"TRANSRAILL",742.2,-2.12,-5.51,-4.21,60,46.8,"STRONG_BULLISH",1205202,2025-08-29,1,0.6,1,0.84,"Very High","HOLD",0.599421578086913,-0.00390763405011966,8,-0.00975497889141791,"Poor",0.103045212593861,0.758493875805289,1.3504333399469
"COROMANDEL",2309.1,1.94,-3.08,-2.92,43,43.5,"STRONG_BULLISH",395955,2025-08-29,1,0.43,0.6,0.652,"Medium","WEAK_HOLD",0.472657827939838,0.0275490678846836,4,0.0522413517148799,"Fair",0.144208252697717,1.01425075950101,1.11719154377934
"COFFEEDAY",50.03,17.61,26.92,25.2,77,74.9,"BULLISH",18751906,2025-08-29,0.7,0.77,1,0.818,"Very High","BUY",0.76051290598698,0.154047908950597,12,0.643240962881373,"Good",0.123797272448428,2.07961744582281,2.7858099010773
"EDELWEISS",107.16,-3.16,9.04,-11.29,48,57.5,"BULLISH",8218462,2025-08-29,1,0.48,1,0.792,"High","WEAK_HOLD",0.485916684567928,0.0168860439793207,2,0.0328469014115513,"Fair",0.184770670672879,1.30901528708637,0.800707351439632
"EXIDEIND",396.25,0.57,0.88,2.67,60,57.5,"STRONG_BULLISH",2247248,2025-08-29,1,0.6,1,0.84,"Very High","HOLD",0.544205014454201,0.096716159558855,4,0.212192241305684,"Moderate",0.0944634417304769,1.95827259030193,1.49775020277593
"GMRAIRPORT",86.07,-0.42,-4.83,-8.33,37,36.6,"BULLISH",10303831,2025-08-29,0.7,0.37,1,0.658,"Medium","WEAK_HOLD",0.461541630374268,-0.0223119874950498,6,-0.0414367920598175,"Poor",0.141074481816031,0.677648038952611,1.04001974496059
"LIQUIDADD",1088.55,0.04,0.17,0.64,63,100,"STRONG_BULLISH",811965,2025-08-29,0.3,0.63,0.8,0.582,"Medium","HOLD",0.6026423858013,0.0914889499661513,6,0.230243354341266,"Moderate",0.310554371820763,1.19681611284614,1.40487620346248
"FORTIS",911.5,0.01,-3.94,14.63,75,57.3,"STRONG_BULLISH",963721,2025-08-29,1,0.75,0.8,0.84,"Very High","BUY",0.643117504473776,0.100739629035816,10,0.282276744583045,"Good",0.118563554668799,1.30228414991871,1.59961422551423
"PARADEEP",217.42,-2.08,4.94,25.19,70,56.3,"STRONG_BULLISH",3982729,2025-08-29,1,0.7,1,0.88,"Very High","BUY",0.789573868131265,0.13152556899935,6,0.625043894649912,"Good",0.135920503409579,2.34726289473474,2.70037306810264
"AJANTPHARM",2477.6,-1.22,-8.35,-11.13,27,31.7,"STRONG_BEARISH",351127,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.374054923886433,-0.16732101571979,2,-0.267309420754086,"Poor",0.201765052461997,0.44949013160076,0.855902710766531
"KPITTECH",1190.5,0.52,-0.75,-7.45,10,40.6,"STRONG_BEARISH",730129,2025-08-29,1,0.1,0.8,0.58,"Medium","SELL",0.401541872462258,-0.130451138596982,1,-0.217978723313027,"Poor",0.249250205559656,0.267232743138447,0.672266171639785
"SAGILITY",43.87,-0.57,-3.01,-3.67,40,46.3,"BULLISH",19504475,2025-08-29,1,0.4,1,0.76,"High","WEAK_HOLD",0.431119978800416,0.0384904533973895,5,0.0676600547796099,"Fair",0.1557658406673,1.27285604225472,0.633260395098478
"NUVAMA",6384,-2.52,-5.97,-14.93,17,30.5,"BULLISH",129800,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.330438414309174,-0.0522284074337222,3,-0.0780038887383825,"Poor",0.25248400811106,0.648285443917848,0.782354994537309
"MANKIND",2471.4,-0.11,-0.83,-5.87,30,43.8,"BULLISH",330123,2025-08-29,1,0.3,0.6,0.6,"Medium","SELL",0.425844258861616,-0.185469396726694,2,-0.323029769516825,"Poor",0.168743784283288,0.565488515375182,0.926071146130562
"NIFTY1",267.56,-0.55,-2.5,-3.14,42,36.4,"STRONG_BULLISH",3047625,2025-08-29,0.7,0.42,1,0.678,"Medium","WEAK_HOLD",0.530650943377987,-0.0453227916616015,3,-0.0965652130799996,"Poor",0.219911728193983,0.761176590574905,1.38090151187498
"ZYDUSLIFE",981.05,0.25,-0.85,1.25,45,51.2,"BULLISH",833114,2025-08-29,1,0.45,0.8,0.72,"High","WEAK_HOLD",0.520076652662829,0.0475674661574885,5,0.0991147157591187,"Fair",0.142581223486923,0.891022900119424,1.33811478409916
"BELRISE",139.58,-0.38,-9.64,13.63,50,54.8,"BULLISH",5792910,2025-08-29,1,0.5,1,0.8,"Very High","HOLD",0.581683133402839,0.0746756713604555,5,0.178514607761126,"Moderate",0.131767403893173,0.599815929308534,1.18064443161711
"ICICIGI",1839.6,-1.11,-5.8,-6.66,27,35.4,"STRONG_BULLISH",441249,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.329917750414461,-0.108196656848304,1,-0.161467725663866,"Poor",0.234893035748973,0.720912093459629,0.794392578909174
"FEDERALBNK",191.71,-0.03,-4.17,-10.7,13,29.6,"BULLISH",4184028,2025-08-29,0.5,0.13,1,0.502,"Medium","SELL",0.349258184526116,-0.174999248830136,2,-0.268922704318144,"Poor",0.217453845962882,0.143672970402986,0.935546039347537
"IREDA",140.5,-0.38,-5.65,-12.2,22,30.3,"STRONG_BEARISH",5708698,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.386620809976012,-0.154705032892525,4,-0.252217609284193,"Poor",0.301577348308638,0.413091747951694,0.714771560532972
"BATAINDIA",1098.1,1.73,-3.83,-11.7,22,39.9,"STRONG_BEARISH",730659,2025-08-29,0.7,0.22,0.8,0.538,"Medium","SELL",0.377449946291745,-0.13539379570866,2,-0.217482586182716,"Poor",0.197820443101227,0.289054559194483,0.877460556523874
"JAYNECOIND",57.77,-1.87,-8.72,12.9,75,56.9,"STRONG_BULLISH",13720282,2025-08-29,1,0.75,1,0.9,"Very High","BUY",0.618539655208588,0.111249371366575,11,0.291640724614266,"Good",0.092858168669045,1.3597884834744,1.45935909878463
"LICI",852.15,-2,-4.71,-8.63,22,31.4,"BULLISH",926244,2025-08-29,0.7,0.22,0.8,0.538,"Medium","SELL",0.411232620384544,-0.178862671891693,4,-0.303791748803261,"Poor",0.276570662483573,0.374437083816156,0.909431387390941
"OMAXE",87.49,4.01,-6.3,-16.26,27,36.9,"STRONG_BEARISH",8768620,2025-08-29,0.7,0.27,1,0.618,"Medium","SELL",0.306832814961672,-0.144908154383302,4,-0.20905224238982,"Poor",0.122085714712739,0.388494748622179,0.872157691163011
"KEI",3810.6,-1.37,-3.45,-2.07,55,44.4,"STRONG_BULLISH",202714,2025-08-29,1,0.55,0.6,0.7,"High","HOLD",0.6230389428325,-0.00314665447222068,5,-0.00834742584781772,"Poor",0.165204918850213,0.328861377504654,1.79279225319624
"DELHIVERY",468.05,-0.23,-0.77,11.14,75,61.2,"STRONG_BULLISH",1657755,2025-08-29,1,0.75,1,0.9,"Very High","BUY",0.637992464751005,0.111092597953975,12,0.306879241830046,"Good",0.0991504601435736,1.1802298319526,1.7089387556538
"MOTILALOFS",857.3,-3.57,-10.68,-8.5,52,34.3,"STRONG_BULLISH",886375,2025-08-29,0.7,0.52,0.8,0.658,"Medium","HOLD",0.515290650073439,0.00864752636989579,8,0.0178406427918215,"Fair",0.146160788368434,0.955826878780499,1.0884227019269
"SYRMA",753.25,1.98,3.88,8.02,90,62,"STRONG_BULLISH",998942,2025-08-29,1,0.9,0.8,0.9,"Very High","STRONG_BUY",0.803006546292454,0.330781934084371,8,1.67915191017182,"Excellent",0.0700795344542712,2.13781052024569,2.77455847046804
"HUDCO",204.49,-0.18,-4.55,-12.07,22,33.6,"STRONG_BEARISH",3592018,2025-08-29,0.7,0.22,1,0.598,"Medium","SELL",0.280228400975466,-0.138690654851962,3,-0.19268703438691,"Poor",0.246803294867277,0.718277816125192,0.663212799956091
"SARDAEN",598.35,2.26,1.32,34.51,82,70.1,"STRONG_BULLISH",1228206,2025-08-29,0.7,0.82,1,0.838,"Very High","STRONG_BUY",0.932637644605711,0.219717562990263,8,3.26172625206171,"Excellent",0.0779917553300038,2.1925116435159,2.50239202694502
"DATAMATICS",1010.35,3.32,10.44,33.27,85,59.6,"STRONG_BULLISH",715179,2025-08-29,1,0.85,0.8,0.88,"Very High","STRONG_BUY",0.930374877899885,0.188579102698714,10,2.70849223686176,"Good",0.136446004640311,2.80863545439206,1.81358868337702
"TITAGARH",825.5,-1.77,-0.37,-13.54,20,42.4,"BULLISH",858040,2025-08-29,1,0.2,0.8,0.62,"Medium","SELL",0.443933140020818,-0.107217272324488,4,-0.192813634548373,"Poor",0.143445719080046,0.449185346672311,0.890465761604719
"CHOICEIN",796,-0.09,-2.82,6.55,90,59.6,"STRONG_BULLISH",900367,2025-08-29,1,0.9,0.8,0.9,"Very High","STRONG_BUY",0.814296551281586,0.342481186520308,11,1.84423708274594,"Excellent",0.058290354302153,2.5667493439978,2.24565554049332
"IDEAFORGE",487.65,5.98,6.18,-12.83,45,52.9,"BULLISH",1453724,2025-08-29,1,0.45,1,0.78,"High","WEAK_HOLD",0.439499714039266,-0.0881171322311275,4,-0.157211574085264,"Poor",0.236719426931813,0.700758277974092,0.768495365721174
"TATACOMM",1548.6,-0.71,-7.2,-10.18,17,30.6,"BULLISH",458704,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.380699117435142,-0.0884764679707587,2,-0.142865076510678,"Poor",0.223057704279199,0.255726590752602,0.567394878319465
"ASTRAL",1359.8,-0.15,-0.46,-8.9,15,43.1,"STRONG_BEARISH",517230,2025-08-29,1,0.15,0.8,0.6,"Medium","SELL",0.445803609071299,-0.120198997750413,2,-0.216888813636963,"Poor",0.105817139951978,0.399486589082517,0.70203289531637
"PREMIERENE",994.1,-0.85,-3.17,-7.66,25,42.5,"BULLISH",699568,2025-08-29,1,0.25,0.8,0.64,"Medium","SELL",0.282366303680465,-0.0837703518685885,2,-0.116731352357357,"Poor",0.148005480447318,0.182542122039013,1.11501641517971
"SHAILY",2232,5.68,15.77,36.76,87,78.3,"STRONG_BULLISH",303740,2025-08-29,0.7,0.87,0.6,0.738,"High","STRONG_BUY",0.783943293662742,0.184420564689208,12,0.853574822164199,"Good",0.141704808792565,2.08974066597875,2.03732372273225
