"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","CONFIDENCE_ANALYSIS_DATE","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","RISK_PERFORMANCE"
574,"BIKAJI","BIKAJI FOODS INTERN LTD","MICRO_CAP",790.3,-0.57,2.62,3.49,58.7,60.3,"STRONG_BULLISH",14.03,9,10,15,52.34,49.57,47,56.59,63,140173206.85,"HOLD","2025-08-29",1,0.587,0.7,0.7448,"High",2025-09-01,0.57265887344256,-0.00396373968105763,7,-0.00927535272111203,"Negative","Negative"
1094,"MASPTOP50","MIRAEAMC - MASPTOP50","MICRO_CAP",64.85,0.86,3.17,6.26,58.7,65.1,"STRONG_BULLISH",22.48,11,13,0,NA,NA,NA,NA,NA,21871282.53,"HOLD","2025-08-29",1,0.587,1,0.8348,"Very High",2025-09-01,0.643394169351086,0.0392080324003473,6,0.109947816413996,"Poor","Good"
1669,"MANOMAY","MANOMAY TEX INDIA LTD","MICRO_CAP",174.07,3.7,4.08,6.65,58.7,62.4,"BEARISH",6.19,11,20,0,NA,NA,NA,NA,NA,2053631.36,"HOLD","2025-08-29",1,0.587,0.5,0.6848,"High",2025-09-01,0.574435772979632,-0.0422362576820888,5,-0.0992476693302214,"Negative","Negative"
37,"SILVERBEES","NIPPONAMC - NETFSILVER","LARGE_CAP",113.58,0.71,3.32,3.37,58,63.6,"STRONG_BULLISH",10.5,10,8,0,NA,NA,NA,NA,NA,2909762061.79,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.507256500190124,0.0222538557136431,6,0.0451631644501241,"Poor","Poor"
97,"JSL","JINDAL STAINLESS LIMITED","MID_CAP",762.95,-5.39,-1.88,12.02,58,57.5,"STRONG_BULLISH",17.27,14,10,0,NA,NA,NA,NA,NA,1422015813,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.517022484075278,0.0372202705242671,5,0.0770641889053659,"Poor","Moderate"
116,"ABCAPITAL","ADITYA BIRLA CAPITAL LTD.","MID_CAP",277.85,0.14,-2.97,11.68,58,52.7,"STRONG_BULLISH",12.02,11,13,0,24.24,35.38,17,21.67,10,1259911496.95,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.624586223671213,0.00602938135853038,4,0.0160606289345382,"Poor","Poor"
271,"INDIASHLTR","INDIA SHELTER FIN CORP L","SMALL_CAP",942.15,-1.05,4.16,2.45,58,54.9,"STRONG_BULLISH",11.37,10,8,0,NA,NA,NA,NA,NA,462333151.55,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.495724189840257,0.070939355774317,4,0.14067570632001,"Moderate","Good"
390,"LUMAXTECH","LUMAX AUTO TECH LTD","MICRO_CAP",1174.7,4.94,2.85,5.64,58,59.2,"BULLISH",11.67,10,16,0,NA,NA,NA,NA,NA,281832758.8,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.596740753855556,0.0608841842389666,6,0.15098025605384,"Moderate","Good"
613,"ARIES","ARIES AGRO LTD.","MICRO_CAP",403.5,-5.6,-5.97,7.11,58,53.7,"STRONG_BULLISH",33.22,13,6,15,55.33,53.81,55,59.77,54,121472518.25,"HOLD","2025-08-29",1,0.58,1,0.832,"Very High",2025-09-01,0.524185865512118,-0.023056634014938,4,-0.0484572280303397,"Negative","Negative"
685,"METROPOLIS","METROPOLIS HEALTHCARE LTD","MICRO_CAP",2188.5,0.05,0.88,8.34,58,66.1,"STRONG_BULLISH",32.31,13,15,0,NA,NA,NA,NA,NA,93199495.7,"HOLD","2025-08-29",1,0.58,1,0.832,"Very High",2025-09-01,0.640262925252318,0.0995381869259291,6,0.276697048798056,"Moderate","Excellent"
980,"DAVANGERE","DAVANGERE SUGAR COMPANY L","MICRO_CAP",3.48,6.42,4.5,4.82,58,61,"STRONG_BEARISH",4.16,7,12,20,60.57,69.35,60,54.47,46.25,33728037.46,"HOLD","2025-08-29",1,0.58,0.5,0.682,"High",2025-09-01,0.647941877879202,0.0658768530585803,7,0.187119253666804,"Moderate","Good"
1092,"LOWVOL","MIRAEAMC - MANV30F","MICRO_CAP",207.24,0.12,-0.51,1.36,58,55.9,"STRONG_BULLISH",6.95,9,15,0,NA,NA,NA,NA,NA,21957509.76,"HOLD","2025-08-29",1,0.58,0.5,0.682,"High",2025-09-01,0.546642648754641,-0.0484840856632218,7,-0.106944522968553,"Negative","Negative"
1106,"DDEVPLSTIK","DDEV PLASTIKS IND LTD","MICRO_CAP",309,0.13,-4.94,0.78,58,51,"STRONG_BULLISH",16.23,9,10,15,52.26,49.57,51,55.68,57,21192998.65,"HOLD","2025-08-29",1,0.58,0.7,0.742,"High",2025-09-01,0.572504890430719,-0.00663254928076639,4,-0.0155149126441445,"Negative","Negative"
368,"EVEREADY","EVEREADY INDS. IND.  LTD.","MICRO_CAP",421.55,0.11,-3.04,2.96,57.3,55.1,"STRONG_BULLISH",35.75,14,9,0,NA,NA,NA,NA,NA,311712735.85,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",2025-09-01,0.526383810024709,-0.0440663245623,4,-0.0930422681804837,"Negative","Negative"
518,"JUBLCPL","JUBILANT AGRI N CON PRO L","MICRO_CAP",2888.5,3.77,3.33,24.75,57.3,67.4,"STRONG_BULLISH",79.87,16,6,0,NA,NA,NA,NA,NA,170781531.7,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",2025-09-01,0.524233165755868,-0.0246512742945924,8,-0.0518137720418381,"Negative","Negative"
534,"GOKULAGRO","GOKUL AGRO RESOURCES LTD","MICRO_CAP",326.35,-1.51,-0.5,5.79,57.3,58.5,"STRONG_BULLISH",11.2,12,10,0,NA,NA,NA,NA,NA,158096779.2,"HOLD","2025-08-29",1,0.573,0.7,0.7392,"High",2025-09-01,0.64167723543942,0.0407457658089697,8,0.113712467749397,"Poor","Good"
587,"MON100","MOTILAL OS NASDAQ100 ETF","MICRO_CAP",204.42,0.56,1.63,0.62,57.3,58.9,"STRONG_BULLISH",15.55,9,13,0,NA,NA,NA,NA,NA,132823512.21,"HOLD","2025-08-29",1,0.573,0.7,0.7392,"High",2025-09-01,0.574079288775101,-0.0299049534136429,5,-0.0702124893801002,"Negative","Negative"
940,"ARIHANTCAP","ARIHANT CAPITAL MKTS LTD","MICRO_CAP",109.92,-0.5,-1.89,8.38,57.3,63.3,"STRONG_BULLISH",50.3,13,4,15,51.44,51.19,47,55.75,53.75,38225803.4,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",2025-09-01,0.646895768865943,0.0896303372923285,7,0.253835353386916,"Moderate","Excellent"
1190,"MAXIND","MAX INDIA LIMITED","MICRO_CAP",219.54,-0.43,0.02,3.3,57.3,61.1,"STRONG_BULLISH",21.31,9,8,0,NA,NA,NA,NA,NA,16026526.53,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",2025-09-01,0.515952977491543,0.0821384945185855,4,0.16969114713881,"Moderate","Good"
1242,"XELPMOC","XELPMOC DESIGN & TECH LTD","MICRO_CAP",99.79,5.99,9.96,10.68,57.3,69,"BEARISH",8.07,13,14,0,NA,NA,NA,NA,NA,13670752.99,"HOLD","2025-08-29",1,0.573,0.5,0.6792,"High",2025-09-01,0.5749908617232,-0.0410770399146713,4,-0.0966497804758227,"Negative","Negative"
1307,"NILASPACES","NILA SPACES LIMITED","MICRO_CAP",13.65,2.79,-1.94,-1.52,57.3,49.4,"BULLISH",18.96,11,14,0,NA,NA,NA,NA,NA,10956692.41,"HOLD","2025-08-29",1,0.573,0.7,0.7392,"High",2025-09-01,0.630416852468625,0.0623099814169109,8,0.168595299415326,"Moderate","Good"
1528,"AVTNPL","AVT NATURAL PRODUCTS LTD","MICRO_CAP",72.56,0.18,-0.89,-3.07,57.3,52.1,"STRONG_BULLISH",16.67,8,12,15,51.56,51.3,51,54.55,49.17,3951661.2,"HOLD","2025-08-29",1,0.573,0.7,0.7392,"High",2025-09-01,0.56348695633933,0.0187858878751285,7,0.0430362577887409,"Poor","Poor"
1872,"WIPL","THE WESTERN INDIA PLY LTD","MICRO_CAP",155.05,2.48,1.03,3.08,57.3,52.1,"BULLISH",9.12,10,16,0,NA,NA,NA,NA,NA,666220.69,"HOLD","2025-08-29",1,0.573,0.5,0.6792,"High",2025-09-01,0.610661269119009,0.0303950609406456,4,0.0780684235340987,"Poor","Moderate"
58,"FORCEMOT","FORCE MOTORS LIMITED","MID_CAP",19477,0.47,-3.65,10.23,56.7,55,"STRONG_BULLISH",43.36,16,11,0,NA,NA,NA,NA,NA,2033184759,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",2025-09-01,0.60421243943274,0.083738967415411,4,0.211575541422759,"Moderate","Excellent"
66,"POLYCAB","POLYCAB INDIA LIMITED","MID_CAP",7091,-0.22,-0.13,2.31,56.7,59.7,"STRONG_BULLISH",21.98,9,12,0,NA,NA,NA,NA,NA,1853736703,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",2025-09-01,0.454929522285238,0.0780595056712628,6,0.143209931307473,"Moderate","Good"
191,"SARDAEN","SARDA ENERGY & MIN LTD","SMALL_CAP",598.35,2.26,0.26,33.89,56.7,70.1,"STRONG_BULLISH",36.58,15,14,0,NA,NA,NA,NA,NA,734703483.5,"HOLD","2025-08-29",0.7,0.567,1,0.7368,"High",2025-09-01,0.500124209048227,0.0718025533598848,7,0.143640789691318,"Moderate","Good"
211,"ALKEM","ALKEM LABORATORIES LTD.","SMALL_CAP",5303.5,-1.35,-2.26,4,56.7,58.8,"BULLISH",13.95,9,12,15,56.97,60.22,47,58.41,63,616315503.5,"HOLD","2025-08-29",1,0.567,0.7,0.7368,"High",2025-09-01,0.505628686910495,-0.0224731299909763,5,-0.0454579976547053,"Negative","Negative"
215,"GABRIEL","GABRIEL INDIA LTD","SMALL_CAP",1152.4,1.63,-3.4,9.77,56.7,62.4,"STRONG_BULLISH",92.71,13,13,0,NA,NA,NA,NA,NA,608755067.4,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",2025-09-01,0.588139342796058,0.0315270782448351,8,0.076547923899475,"Poor","Moderate"
416,"THANGAMAYL","THANGAMAYIL JEWELLERY LTD","MICRO_CAP",2255.4,0.64,6.61,17.62,56.7,83.6,"BULLISH",21.51,18,9,0,NA,NA,NA,NA,NA,249509606.7,"HOLD","2025-08-29",0.3,0.567,1,0.6168,"High",2025-09-01,0.46522897775285,0.0913952175877057,4,0.170905329169961,"Moderate","Good"
596,"SILVER","BIRLASLAMC - SILVER","MICRO_CAP",118.29,0.62,3.26,3.43,56.7,63.6,"STRONG_BULLISH",10.46,10,11,0,NA,NA,NA,NA,NA,129039461.56,"HOLD","2025-08-29",1,0.567,0.7,0.7368,"High",2025-09-01,0.482236380409449,0.0272936148336157,5,0.0527144314527151,"Poor","Moderate"
895,"JINDALPHOT","JINDAL PHOTO LIMITED","MICRO_CAP",1029.4,20,NA,NA,56.7,70.9,"BULLISH",73.74,18,8,0,NA,NA,NA,NA,NA,44160289.4,"HOLD","2025-08-29",0.7,0.567,1,0.7368,"High",2025-09-01,0.550136748328805,-0.0450578495045193,6,-0.100158991287095,"Negative","Negative"
927,"BALMLAWRIE","BALMER LAWRIE & CO LTD","MICRO_CAP",218.07,0.33,-2.7,2.2,56.7,52.8,"STRONG_BULLISH",9.32,5,10,20,68.31,75.22,82,61.59,36,40002561.04,"HOLD","2025-08-29",1,0.567,0.5,0.6768,"High",2025-09-01,0.526610037032515,0.0595344313886017,7,0.125761921557029,"Moderate","Good"
1024,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",118.7,0.76,3.27,3.44,56.7,64.2,"STRONG_BULLISH",10.52,8,8,0,NA,NA,NA,NA,NA,27881373.83,"HOLD","2025-08-29",1,0.567,0.7,0.7368,"High",2025-09-01,0.548573267459869,-0.0305634844815359,8,-0.0677041971120282,"Negative","Negative"
1602,"BSHSL","BOMBAY SUPER HYBRID SEEDS","MICRO_CAP",144.25,-0.9,3.98,3.32,56.7,65.7,"BULLISH",8.86,6,6,25,76.04,83.82,86,61.94,57.5,2752618.39,"HOLD","2025-08-29",1,0.567,0.5,0.6768,"High",2025-09-01,0.607331874407828,0.0122042554896325,8,0.0310803314407748,"Poor","Poor"
1832,"BBTCL","B&B TRIPLEWALL CONT LTD","MICRO_CAP",201.18,0.53,-0.75,-1.69,56.7,55.7,"STRONG_BULLISH",27.6,10,4,20,62.47,66.52,64,56.82,56.67,856740.42,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",2025-09-01,0.608496077731252,0.0421513258945197,6,0.107665143302408,"Poor","Good"
50,"RTNINDIA","RATTANINDIA ENT LIMITED","LARGE_CAP",61.36,1.29,16.52,9.96,56,67.4,"BULLISH",11.95,14,4,0,NA,NA,NA,NA,NA,2470283549.1,"HOLD","2025-08-29",1,0.56,0.7,0.734,"High",2025-09-01,0.494549118122086,0.092633160809055,5,0.183268373110544,"Moderate","Good"
148,"GOLD1","KOTAK GOLD ETF","MID_CAP",85.98,1.13,3.27,3.59,56,68.2,"STRONG_BULLISH",6.61,9,11,0,NA,NA,NA,NA,NA,984789863.33,"HOLD","2025-08-29",1,0.56,0.5,0.674,"High",2025-09-01,0.474268909543753,-0.0386419017100707,8,-0.0735012678754378,"Negative","Negative"
233,"HDFCGOLD","HDFC GOLD ETF","SMALL_CAP",88.03,1.08,3.27,3.35,56,68.3,"STRONG_BULLISH",6.6,9,11,0,NA,NA,NA,NA,NA,543281359.38,"HOLD","2025-08-29",1,0.56,0.5,0.674,"High",2025-09-01,0.610515322955325,-0.00671142732026055,5,-0.0172315567615789,"Negative","Negative"
305,"CGCL","CAPRI GLOBAL CAPITAL LTD","MICRO_CAP",185.36,-0.18,-1.38,-0.39,56,50.9,"STRONG_BULLISH",12.98,6,12,15,53.51,50.65,51,55.23,63,406499897.46,"HOLD","2025-08-29",1,0.56,0.7,0.734,"High",2025-09-01,0.470661229919642,0.00413960246369243,5,0.00782032735494513,"Poor","Poor"
374,"LUMAXIND","LUMAX INDUSTRIES LTD","MICRO_CAP",4207.6,1.38,9.79,6.64,56,67.9,"STRONG_BULLISH",32.44,16,4,0,NA,NA,NA,NA,NA,304350874.7,"HOLD","2025-08-29",1,0.56,1,0.824,"Very High",2025-09-01,0.588445843476802,-0.0125525623559952,8,-0.0305003901844632,"Negative","Negative"
538,"SIRCA","SIRCA PAINT INDIA LIMITED","MICRO_CAP",462.75,2.48,0.85,7.59,56,63.8,"STRONG_BULLISH",24.45,13,17,0,NA,NA,NA,NA,NA,156352849.3,"HOLD","2025-08-29",1,0.56,1,0.824,"Very High",2025-09-01,0.528412324842066,0.0694187975139357,4,0.147202315011069,"Moderate","Good"
1392,"CHEMCON","CHEMCON SPECIAL CHEM LTD","MICRO_CAP",208.82,0.08,-7.96,-9.49,56,39,"BULLISH",11.63,6,6,25,71.15,74.35,86,56.82,57,7480157.11,"HOLD","2025-08-29",0.7,0.56,0.7,0.644,"High",2025-09-01,0.634835425205529,0.0742708605364897,6,0.203390103156343,"Moderate","Excellent"
1613,"HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","MICRO_CAP",20.71,0.88,-0.48,1.67,56,56.7,"STRONG_BULLISH",6.72,9,12,0,NA,NA,NA,NA,NA,2702969.25,"HOLD","2025-08-29",1,0.56,0.5,0.674,"High",2025-09-01,0.460759216919541,0.00963815430877731,8,0.0178735633712987,"Poor","Poor"
209,"JAMNAAUTO","JAMNA AUTO IND LTD","SMALL_CAP",103.76,2.54,1.54,11.19,55.3,64.7,"STRONG_BULLISH",16.48,13,16,0,NA,NA,NA,NA,NA,626842389.17,"HOLD","2025-08-29",1,0.553,0.7,0.7312,"High",2025-09-01,0.646966305235401,0.0488894188310951,8,0.13848371856883,"Poor","Good"
569,"DIFFNKG","DIFFUSION ENGINEERS LTD","MICRO_CAP",361.75,1.13,5.01,13.06,55.3,61.9,"BULLISH",22.48,16,10,0,NA,NA,NA,NA,NA,143905313.6,"HOLD","2025-08-29",1,0.553,1,0.8212,"Very High",2025-09-01,0.610576411383226,-0.00477793246973306,5,-0.012269242566184,"Negative","Negative"
743,"SILVERETF","UTIAMC - SILVERETF","MICRO_CAP",115.06,0.81,3.42,3.46,55.3,63.9,"STRONG_BULLISH",10.53,8,11,0,NA,NA,NA,NA,NA,78632071.48,"HOLD","2025-08-29",1,0.553,0.7,0.7312,"High",2025-09-01,0.506503719836473,0.0855772858601995,4,0.17341019436224,"Moderate","Good"
788,"TATSILV","TATAAML-TATSILV","MICRO_CAP",11.51,0.7,3.41,3.51,55.3,63.7,"STRONG_BULLISH",10.55,8,11,0,NA,NA,NA,NA,NA,65153702.89,"HOLD","2025-08-29",1,0.553,0.7,0.7312,"High",2025-09-01,0.51666507315822,0.0980617290362716,5,0.202885667040512,"Moderate","Excellent"
1670,"CHEVIOT","CHEVIOT COMPANY LIMITED","MICRO_CAP",1186.8,-1.15,-1.54,0.88,55.3,48.4,"STRONG_BULLISH",11.86,7,10,15,50.23,49.5,47,56.5,49.17,2020534,"HOLD","2025-08-29",1,0.553,0.7,0.7312,"High",2025-09-01,0.580393578996882,-0.0474434926407412,8,-0.113066650713595,"Negative","Negative"
1752,"BANKA","BANKA BIOLOO LIMITED","MICRO_CAP",88.74,-0.89,-2.78,4.42,55.3,54.5,"STRONG_BULLISH",22.49,9,6,15,51.19,49.35,47,58.18,53.75,1349694.12,"HOLD","2025-08-29",1,0.553,1,0.8212,"Very High",2025-09-01,0.467111711995676,0.0780922601581551,8,0.146545273964665,"Moderate","Good"
4,"WAAREEENER","WAAREE ENERGIES LIMITED","LARGE_CAP",3402,-0.45,6.69,8.22,54.7,63.3,"STRONG_BULLISH",29.64,14,4,0,NA,NA,NA,NA,NA,15451398644,"HOLD","2025-08-29",1,0.547,1,0.8188,"Very High",2025-09-01,0.638092402787879,0.01656539211981,7,0.0457724354156089,"Poor","Poor"
17,"ADVENZYMES","ADVANCED ENZYME TECH LTD","LARGE_CAP",345.95,6.73,12.94,-0.76,54.7,62.8,"BEARISH",6.19,8,16,0,10,10,10,10,10,4503096552.65,"HOLD","2025-08-29",1,0.547,0.5,0.6688,"High",2025-09-01,0.521221013879403,-0.0311460416647606,7,-0.0650530674228785,"Negative","Negative"
22,"COLPAL","COLGATE PALMOLIVE LTD.","LARGE_CAP",2331.8,3.05,1.41,4.23,54.7,56.3,"BEARISH",0.8,7,14,15,53.47,50.65,55,54.77,56.67,3728308154.6,"HOLD","2025-08-29",1,0.547,0.5,0.6688,"High",2025-09-01,0.565777278412133,0.00140581879531965,8,0.00323755235603252,"Poor","Poor"
333,"GOLDIETF","ICICI PRUDENTIAL GOLD ETF","MICRO_CAP",88.17,1.09,3.27,3.21,54.7,67.6,"STRONG_BULLISH",6.7,7,11,0,NA,NA,NA,NA,NA,352576963.91,"HOLD","2025-08-29",1,0.547,0.5,0.6688,"High",2025-09-01,0.600743596022949,-0.0322644588071853,7,-0.0808113745597924,"Negative","Negative"
422,"KAJARIACER","KAJARIA CERAMICS LTD","MICRO_CAP",1209.6,-0.97,-5.07,3.47,54.7,44.9,"STRONG_BULLISH",22.06,9,12,0,NA,NA,NA,NA,NA,242349476.7,"HOLD","2025-08-29",1,0.547,1,0.8188,"Very High",2025-09-01,0.501323227677494,0.00319361856672913,5,0.00640418552453401,"Poor","Poor"
525,"HDFCSILVER","HDFCAMC - HDFCSILVER","MICRO_CAP",113.92,0.82,3.3,3.32,54.7,63.2,"STRONG_BULLISH",10.46,7,11,0,NA,NA,NA,NA,NA,166145268.2,"HOLD","2025-08-29",1,0.547,0.7,0.7288,"High",2025-09-01,0.628984708758071,0.087407005589921,5,0.23558868772588,"Moderate","Excellent"
546,"BOMDYEING","BOMBAY DYEING & MFG. CO L","MICRO_CAP",169.97,-1.92,-4.61,-1.47,54.7,50.1,"STRONG_BULLISH",15.76,8,6,15,58.79,65.78,54.6,53.64,54,152717813.14,"HOLD","2025-08-29",1,0.547,0.7,0.7288,"High",2025-09-01,0.481848751893267,0.0773095275158994,6,0.149202627222032,"Moderate","Good"
845,"IMFA","INDIAN METALS & FERRO","MICRO_CAP",861.8,1.96,-0.46,16.82,54.7,70,"STRONG_BULLISH",22.89,13,15,0,NA,NA,NA,NA,NA,52452051.15,"HOLD","2025-08-29",1,0.547,1,0.8188,"Very High",2025-09-01,0.63239766638726,0.014480938250199,5,0.0393929442935862,"Poor","Poor"
1104,"GROWWGOLD","GROWWAMC - GROWWGOLD","MICRO_CAP",101.01,1.18,3.3,3.54,54.7,68.8,"STRONG_BULLISH",6.77,7,11,0,NA,NA,NA,NA,NA,21348040.49,"HOLD","2025-08-29",1,0.547,0.5,0.6688,"High",2025-09-01,0.633861967967823,-0.0379722506506369,7,-0.103710205792825,"Negative","Negative"
1331,"STEL","STEL HOLDINGS LIMITED","MICRO_CAP",461.05,2.31,6.48,10.6,54.7,72,"BULLISH",16.31,16,12,0,NA,NA,NA,NA,NA,10031454.6,"HOLD","2025-08-29",0.7,0.547,0.7,0.6388,"High",2025-09-01,0.580611196439713,0.0741100047947839,7,0.176709545332749,"Moderate","Good"
63,"NYKAA","FSN E COMMERCE VENTURES","MID_CAP",230.15,-1.58,2.32,7.63,54,64.7,"STRONG_BULLISH",20.88,12,10,0,NA,NA,NA,NA,NA,1876616591.13,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.649066380038858,0.0326127287815325,7,0.092931332099625,"Poor","Moderate"
322,"SPIC","SPIC LTD","MICRO_CAP",107.94,3.99,-2.21,7.64,54,62.4,"STRONG_BULLISH",35.45,13,14,0,NA,NA,NA,NA,NA,374016063.98,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.582465684367344,0.0688030689838342,8,0.164784225889512,"Moderate","Good"
359,"YATHARTH","YATHARTH HOSP & TRA C S L","MICRO_CAP",695.05,-1.55,-2.95,10.93,54,56,"STRONG_BULLISH",37.94,15,10,0,NA,NA,NA,NA,NA,322898571.9,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.479496110416949,0.0809331921394915,5,0.155490081360051,"Moderate","Good"
388,"HLEGLAS","HLE GLASCOAT LIMITED","MICRO_CAP",525.95,3.13,0.52,22.39,54,62.8,"STRONG_BULLISH",25.19,15,12,0,NA,NA,NA,NA,NA,284000252.05,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.594329886417836,0.0880196562153287,8,0.216973479850646,"Moderate","Excellent"
430,"KALAMANDIR","SAI SILKS (KALAMANDIR) L","MICRO_CAP",176.24,0.39,-5.37,-0.94,54,52.6,"STRONG_BULLISH",30.65,11,7,0,NA,NA,NA,NA,NA,234343050.23,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.558801672235131,0.0638059222372249,5,0.144619592192175,"Moderate","Good"
638,"STARCEMENT","STAR CEMENT LIMITED","MICRO_CAP",285.15,1.39,3.05,19.33,54,65.3,"STRONG_BULLISH",38.13,15,13,0,NA,NA,NA,NA,NA,109144923.53,"HOLD","2025-08-29",1,0.54,1,0.816,"Very High",2025-09-01,0.645752297574654,0.0261450378224254,6,0.0738043963120274,"Poor","Moderate"
860,"BLISSGVS","BLISS GVS PHARMA LTD","MICRO_CAP",155.7,-2.44,-3.47,-15,54,40.3,"BULLISH",15.08,8,8,20,66.8,73.48,70,56.82,57,50131862.82,"HOLD","2025-08-29",1,0.54,0.7,0.726,"High",2025-09-01,0.461686500627548,-0.0448641118709929,4,-0.0833419780913798,"Negative","Negative"
1211,"SHOPERSTOP","SHOPPERS STOP LIMITED","MICRO_CAP",539.85,1.25,-0.77,2.31,54,55.6,"STRONG_BULLISH",10.71,7,15,0,NA,NA,NA,NA,NA,14900593.65,"HOLD","2025-08-29",1,0.54,0.7,0.726,"High",2025-09-01,0.478336594905704,0.0149193703895435,7,0.0285996108675606,"Poor","Poor"
1542,"MNC","KOTAKMAMC - KOTAKMNC","MICRO_CAP",29.92,0.1,-0.17,1.98,54,57.2,"STRONG_BULLISH",7.87,7,13,0,NA,NA,NA,NA,NA,3778676.99,"HOLD","2025-08-29",1,0.54,0.5,0.666,"High",2025-09-01,0.555554463714361,-0.00443289628019556,5,-0.00997399212790519,"Negative","Negative"
1812,"BVCL","BARAK VALLEY CEM. LTD.","MICRO_CAP",40.95,0.64,-5.21,-6.95,54,45.2,"BULLISH",13.9,8,8,20,69.53,73.91,86,61.36,41.25,987098.46,"HOLD","2025-08-29",1,0.54,0.7,0.726,"High",2025-09-01,0.586906904540956,0.0251171549083665,4,0.0608026500187698,"Poor","Moderate"
1,"OLAELEC","OLA ELECTRIC MOBILITY LTD","LARGE_CAP",54.05,-1.44,14.54,28.2,53.3,68.8,"BULLISH",20.77,16,4,0,NA,NA,NA,NA,NA,27659154486.28,"HOLD","2025-08-29",1,0.533,1,0.8132,"Very High",2025-09-01,0.525870647374541,-0.0254021481261589,8,-0.0535764090231836,"Negative","Negative"
216,"YATRA","YATRA ONLINE LIMITED","SMALL_CAP",151.26,3.09,-0.64,52.36,53.3,70.2,"STRONG_BULLISH",71.63,15,14,0,NA,NA,NA,NA,NA,606062789.99,"HOLD","2025-08-29",0.7,0.533,1,0.7232,"High",2025-09-01,0.521834092913195,0.06589848943986,4,0.137815114928085,"Moderate","Good"
407,"TEGA","TEGA INDUSTRIES LIMITED","MICRO_CAP",1846.9,2.61,-1.47,-2.87,53.3,51.9,"BULLISH",28.87,10,11,0,NA,NA,NA,NA,NA,260675166.8,"HOLD","2025-08-29",1,0.533,1,0.8132,"Very High",2025-09-01,0.549038309650496,-0.0233981199446134,7,-0.0518849393314971,"Negative","Negative"
602,"RISHABH","RISHABH INSTRUMENTS LTD","MICRO_CAP",415.75,2.31,-3.18,42.45,53.3,70.6,"STRONG_BULLISH",45.55,15,14,0,NA,NA,NA,NA,NA,126617366.6,"HOLD","2025-08-29",0.7,0.533,1,0.7232,"High",2025-09-01,0.628012536466122,0.078463005356025,4,0.210929165759047,"Moderate","Excellent"
793,"SBISILVER","SBIAMC - SBISILVER","MICRO_CAP",116.32,0.64,3.29,3.4,53.3,63.3,"STRONG_BULLISH",10.32,8,8,0,NA,NA,NA,NA,NA,63936879.86,"HOLD","2025-08-29",1,0.533,0.7,0.7232,"High",2025-09-01,0.649620664445683,-0.0210656890063547,5,-0.0601225211327824,"Negative","Negative"
1176,"SILVRETF","MIRAEAMC - MASILVER","MICRO_CAP",115.52,0.64,3.17,3.47,53.3,63.3,"STRONG_BULLISH",10.37,8,8,0,NA,NA,NA,NA,NA,16996511.97,"HOLD","2025-08-29",1,0.533,0.7,0.7232,"High",2025-09-01,0.642228862177581,0.0164455808815546,4,0.0459667623879639,"Poor","Poor"
1265,"QGOLDHALF","QUANTUM GOLD FUND","MICRO_CAP",85.13,1.07,3.15,3.31,53.3,68.3,"STRONG_BULLISH",6.58,5,11,0,NA,NA,NA,NA,NA,12718712.05,"HOLD","2025-08-29",1,0.533,0.5,0.6632,"High",2025-09-01,0.466190882911906,0.0644358956371434,4,0.12070961992676,"Moderate","Good"
