Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
29 OCT 2025,MTARTECH,EQ,MTAR TECHNOLOGIES LIMITED,Listed    ,29 OCT 2025,              10.00,          30759591,           2353.00,    72377317623.00  
29 OCT 2025,MTEDUCARE,BE,MT EDUCARE LTD           ,Listed    ,29 OCT 2025,              10.00,          72228054,              2.05,      148789791.25 
29 OCT 2025,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,Listed    ,29 OCT 2025,              10.00,         630000000,             42.10,    26516700000.00      
29 OCT 2025,MUFIN,EQ,MUFIN GREEN FINANCE LTD  ,Listed    ,29 OCT 2025,               1.00,         168315172,             98.60,    16592509655.75     
29 OCT 2025,MUFTI,EQ,CREDO BRANDS MARKETING L ,Listed    ,29 OCT 2025,               2.00,          65370103,            113.00,     7386821639.00     
29 OCT 2025,MUKANDLTD,EQ,MUKAND LTD.              ,Listed    ,29 OCT 2025,              10.00,         144495563,            145.10,    20966306191.30 
29 OCT 2025,MUKKA,EQ,MUKKA PROTEINS LIMITED   ,Listed    ,29 OCT 2025,               1.00,         300000000,             25.20,     7557000000.00     
29 OCT 2025,MUKTAARTS,EQ,MUKTA ARTS LIMITED       ,Listed    ,29 OCT 2025,               5.00,          22585200,             65.85,     1487009568.00 
29 OCT 2025,MUNISH,SM,MUNISH FORGE LIMITED     ,Listed    ,29 OCT 2025,              10.00,          24070263,            121.50,     2924536954.50    
29 OCT 2025,MUNJALAU,EQ,MUNJAL AUTO IND. LTD.    ,Listed    ,29 OCT 2025,               2.00,         100000000,             94.60,     9462000000.00  
29 OCT 2025,MUNJALSHOW,EQ,MUNJAL SHOWA LTD         ,Listed    ,29 OCT 2025,               2.00,          39995000,            130.20,     5206949050.00
29 OCT 2025,MURUDCERA,EQ,MURUDESHWAR CERAMICS LTD ,Listed    ,29 OCT 2025,              10.00,          60545260,             43.95,     2661569629.60 
29 OCT 2025,MUTHOOTCAP,EQ,MUTHOOT CAP SERV LTD     ,Listed    ,29 OCT 2025,              10.00,          16447533,            289.25,     4757448920.25
29 OCT 2025,MUTHOOTFIN,EQ,MUTHOOT FINANCE LIMITED  ,Listed    ,29 OCT 2025,              10.00,         401468476,           3183.20,  1277954452803.20
29 OCT 2025,MUTHOOTMF,EQ,MUTHOOT MICROFIN LIMITED ,Listed    ,29 OCT 2025,              10.00,         170492176,            170.30,    29033112651.05 
29 OCT 2025,MVGJL,EQ,MANOJ VAIBHAV GEM N JEW L,Listed    ,29 OCT 2025,              10.00,          48847441,            190.60,     9310322254.60     
29 OCT 2025,MVKAGRO,ST,M.V.K. AGRO FOOD PROD LTD,Listed    ,29 OCT 2025,              10.00,          15490000,            524.30,     8121407000.00   
29 OCT 2025,MWL,EQ,MANGALAM WORLDWIDE LTD   ,Listed    ,29 OCT 2025,              10.00,          29700674,            238.40,     7081234695.10       
29 OCT 2025,MYMUDRA,ST,MY MUDRA FINCORP LIMITED ,Listed    ,29 OCT 2025,              10.00,          11391800,             94.00,     1070829200.00   
29 OCT 2025,NACLIND,BE,NACL INDUSTRIES LIMITED  ,Listed    ,29 OCT 2025,               1.00,         201424812,            204.15,    41124903866.05   
29 OCT 2025,NAGAFERT,EQ,NAGARJUN FERT AND CHE LTD,Listed    ,29 OCT 2025,               1.00,         598065003,              4.95,     2972383064.90  
29 OCT 2025,NAGREEKCAP,BE,NAGREEKA CAP & INFR.LTD  ,Listed    ,29 OCT 2025,               5.00,          12615300,             30.05,      378837459.00
29 OCT 2025,NAGREEKEXP,EQ,NAGREEKA EXPORTS LTD.    ,Listed    ,29 OCT 2025,               5.00,          31249250,             29.90,      934977560.00
29 OCT 2025,NAHARCAP,EQ,NAHAR CAP & FIN.         ,Listed    ,29 OCT 2025,               5.00,          16746167,            290.70,     4868110746.90  
29 OCT 2025,NAHARINDUS,EQ,NAHAR INDS ENT LTD       ,Listed    ,29 OCT 2025,              10.00,          43205581,            116.65,     5039066912.05
29 OCT 2025,NAHARPOLY,EQ,NAHAR POLY FILMS LIMITED ,Listed    ,29 OCT 2025,               5.00,          24587991,            292.20,     7184610970.20 
29 OCT 2025,NAHARSPING,EQ,NAHAR SPINNING MILLS LTD.,Listed    ,29 OCT 2025,               5.00,          36065303,            210.35,     7586336486.05
29 OCT 2025,NAM-INDIA,EQ,NIPPON L I A M LTD       ,Listed    ,29 OCT 2025,              10.00,         636646816,            857.90,   546179303446.40 
29 OCT 2025,NAMAN,SM,NAMAN IN-STORE (INDIA) L ,Listed    ,29 OCT 2025,              10.00,          13065980,             84.95,     1109955001.00     
29 OCT 2025,NAMOEWASTE,SM,NAMO EWASTE MANAGEMENT L ,Listed    ,29 OCT 2025,              10.00,          22867515,            191.50,     4379129122.50
29 OCT 2025,NARMADA,BE,NARMADA AGROBASE LIMITED ,Listed    ,29 OCT 2025,              10.00,          37936399,             24.10,      914646579.90   
29 OCT 2025,NATCAPSUQ,BE,NATURAL CAPSULES LIMITED ,Listed    ,29 OCT 2025,              10.00,          10341154,            211.95,     2191807590.30 
29 OCT 2025,NATCOPHARM,EQ,NATCO PHARMA LTD.        ,Listed    ,29 OCT 2025,               2.00,         179109870,            828.10,   148320883347.00
29 OCT 2025,NATHBIOGEN,EQ,NATH BIO-GENES (I) LTD   ,Listed    ,29 OCT 2025,              10.00,          19004000,            169.15,     3214906680.00
29 OCT 2025,NATIONALUM,EQ,NATIONAL ALUMINIUM CO LTD,Listed    ,29 OCT 2025,               5.00,        1836631787,            238.10,   437302028484.70
29 OCT 2025,NAUKRI,EQ,INFO EDGE (I) LTD        ,Listed    ,29 OCT 2025,               2.00,         648420600,           1389.10,   900721055460.00    
29 OCT 2025,NAVA,EQ,NAVA LIMITED             ,Listed    ,29 OCT 2025,               1.00,         283001276,            625.05,   176889947563.80      
29 OCT 2025,NAVINFLUOR,EQ,NAVIN FLUORINE INT. LTD  ,Listed    ,29 OCT 2025,               2.00,          51205774,           4978.00,   254902342972.00
29 OCT 2025,NAVKARCORP,EQ,NAVKAR CORPORATION LTD.  ,Listed    ,29 OCT 2025,              10.00,         150519181,            119.50,    17985536937.70
29 OCT 2025,NAVKARURB,BE,NAVKAR URBANSTRUCTURE LTD,Listed    ,29 OCT 2025,               1.00,        1122090422,              2.50,     2782784246.55 
29 OCT 2025,NAVNETEDUL,EQ,NAVNEET EDUCATION LTD    ,Listed    ,29 OCT 2025,               2.00,         226213181,            164.25,    37160039242.85
29 OCT 2025,NAZARA,EQ,NAZARA TECHNOLOGIES LTD  ,Listed    ,29 OCT 2025,               2.00,         370465024,            266.90,    98877114905.60    
29 OCT 2025,NBCC,EQ,NBCC (INDIA) LIMITED     ,Listed    ,29 OCT 2025,               1.00,        2700000000,            115.20,   311094000000.00      
29 OCT 2025,NBIFIN,EQ,N.B.I. IND. FIN. CO. LTD ,Listed    ,29 OCT 2025,               5.00,           2954850,           2621.00,     7744661850.00    
29 OCT 2025,NCC,EQ,NCC LIMITED              ,Listed    ,29 OCT 2025,               2.00,         627846588,            213.90,   134308942104.95       
29 OCT 2025,NCLIND,EQ,NCL INDUSTRIES LIMITED   ,Listed    ,29 OCT 2025,              10.00,          45232790,            198.90,     8996349603.10    
29 OCT 2025,NDGL,EQ,NAGA DHUNSERI GROUP LTD  ,Listed    ,29 OCT 2025,              10.00,           1000000,           3840.40,     3840400000.00      
29 OCT 2025,NDL,EQ,NANDAN DENIM LIMITED     ,Listed    ,29 OCT 2025,               1.00,        1441471680,              3.35,     4828930128.00       
29 OCT 2025,NDLVENTURE,BE,NDL VENTURES LIMITED     ,Listed    ,29 OCT 2025,              10.00,          33671621,             85.90,     2892728960.10
29 OCT 2025,NDRAUTO,EQ,NDR AUTO COMPONENTS LTD  ,Listed    ,29 OCT 2025,              10.00,          23785304,            966.20,    22981360724.80   
29 OCT 2025,NDRINVIT,IV,NDR INVIT TRUST          ,Listed    ,29 OCT 2025,             100.00,         396012214,            122.00,    48313490108.00  
29 OCT 2025,NDTV,EQ,NDTV LTD                 ,Listed    ,29 OCT 2025,               4.00,         112824717,             94.90,    10708193890.45      
29 OCT 2025,NECCLTD,EQ,NORTH EAST CARRY CORP LTD,Listed    ,29 OCT 2025,              10.00,          95954789,             22.35,     2144589534.15   
29 OCT 2025,NECLIFE,BE,NECTAR LIFESCIENCES LTD. ,Listed    ,29 OCT 2025,               1.00,         224260970,             15.75,     3534352887.20   
29 OCT 2025,NEELAM,SM,NEELAM LINENS & GAR (I) L,Listed    ,27 OCT 2025,              10.00,          20218000,             19.60,      396272800.00    
29 OCT 2025,NELCAST,EQ,NELCAST LIMITED          ,Listed    ,29 OCT 2025,               2.00,          87001200,            125.70,    10936050840.00   
29 OCT 2025,NELCO,EQ,NELCO LTD                ,Listed    ,29 OCT 2025,              10.00,          22818400,            862.50,    19680870000.00     
29 OCT 2025,NEOGEN,EQ,NEOGEN CHEMICALS LIMITED ,Listed    ,29 OCT 2025,              10.00,          26381674,           1456.10,    38414355511.40    
29 OCT 2025,NEPHROCARE,ST,NEPHRO CARE INDIA LIMITED,Listed    ,29 OCT 2025,              10.00,          16486400,            137.50,     2266880000.00
29 OCT 2025,NEPTUNE,SM,NEPTUNE PETROCHEMICALS L ,Listed    ,29 OCT 2025,              10.00,          22653500,            162.90,     3690255150.00   
29 OCT 2025,NESCO,EQ,NESCO LTD.               ,Listed    ,29 OCT 2025,               2.00,          70459960,           1361.00,    95896005560.00     
29 OCT 2025,NESTLEIND,EQ,NESTLE INDIA LIMITED     ,Listed    ,29 OCT 2025,               1.00,        1928314320,           1273.00,  2454744129360.00 
29 OCT 2025,NETWEB,EQ,NETWEB TECH INDIA LTD    ,Listed    ,29 OCT 2025,               2.00,          56653868,           3924.20,   222321108805.60    
29 OCT 2025,NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,Listed    ,29 OCT 2025,               5.00,        1542000018,             49.00,    75542580881.80 
29 OCT 2025,NEULANDLAB,EQ,NEULAND LAB LTD.         ,Listed    ,29 OCT 2025,              10.00,          12829889,          15406.00,   197657269934.00
29 OCT 2025,NEWGEN,EQ,NEWGEN SOFTWARE TECH LTD ,Listed    ,29 OCT 2025,              10.00,         141678787,            995.75,   141076652155.25    
29 OCT 2025,NEWJAISA,ST,NEWJAISA TECHNOLOGIES LTD,Listed    ,29 OCT 2025,               5.00,          35354300,             33.95,     1200278485.00  
29 OCT 2025,NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED  ,Listed    ,29 OCT 2025,              10.00,          66892908,              7.10,      474270717.70 
29 OCT 2025,NFL,EQ,NATIONAL FERT. LTD       ,Listed    ,29 OCT 2025,              10.00,         490578400,             95.05,    46639288488.00       
29 OCT 2025,NGIL,EQ,NAKODA GROUP OF IND. LTD ,Listed    ,29 OCT 2025,              10.00,          17534300,             29.35,      514982391.00      
29 OCT 2025,NGLFINE,EQ,NGL FINE CHEM LIMITED    ,Listed    ,29 OCT 2025,               5.00,           6178024,           1521.30,     9398627911.20   
29 OCT 2025,NH,EQ,NARAYANA HRUDAYALAYA LTD.,Listed    ,29 OCT 2025,              10.00,         204360804,           1799.90,   367829011119.60        
29 OCT 2025,NHIT,IV,NATIONAL HIGHW INFRA TRUS,Listed    ,29 OCT 2025,             100.00,        1936850600,            142.00,   275032785200.00      
29 OCT 2025,NHPC,EQ,NHPC LTD                 ,Listed    ,29 OCT 2025,              10.00,       10045034805,             86.95,   873415776294.75      
29 OCT 2025,NIACL,EQ,THE NEW INDIA ASSU CO LTD,Listed    ,29 OCT 2025,               5.00,        1648000000,            190.90,   314636160000.00     
29 OCT 2025,NIBE,EQ,NIBE LIMITED             ,Listed    ,29 OCT 2025,              10.00,          14501273,           1245.80,    18065685903.40      
29 OCT 2025,NIBL,EQ,NRB INDUS. BEARINGS LTD. ,Listed    ,29 OCT 2025,               2.00,          24230650,             30.35,      734915614.50      
29 OCT 2025,NIDAN,SM,NIDAN LABS AND HEALTH LTD,Listed    ,29 OCT 2025,              10.00,          13900000,             18.85,      262015000.00     
29 OCT 2025,NIITLTD,EQ,NIIT LIMITED             ,Listed    ,29 OCT 2025,               2.00,         136282104,            105.35,    14358682477.45   
29 OCT 2025,NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,Listed    ,29 OCT 2025,               2.00,         137069781,            329.75,    45198760284.75   
29 OCT 2025,NIKITA,ST,NIKITA PAPERS LIMITED    ,Listed    ,29 OCT 2025,              10.00,          24667900,            139.00,     3428838100.00    
29 OCT 2025,NILAINFRA,EQ,NILA INFRASTRUCTURES LTD ,Listed    ,29 OCT 2025,               1.00,         393889200,             10.20,     4013730948.00 
29 OCT 2025,NILASPACES,BE,NILA SPACES LIMITED      ,Listed    ,29 OCT 2025,               1.00,         393889200,             18.15,     7156966764.00
29 OCT 2025,NILKAMAL,EQ,NILKAMAL LIMITED         ,Listed    ,29 OCT 2025,              10.00,          14922525,           1509.80,    22530028245.00  
29 OCT 2025,NINSYS,EQ,NINTEC SYSTEMS LIMITED   ,Listed    ,29 OCT 2025,              10.00,          18576000,            443.15,     8231954400.00    
29 OCT 2025,NIPPOBATRY,EQ,INDO-NATIONAL LIMITED    ,Listed    ,29 OCT 2025,               5.00,           7500000,            446.05,     3345375000.00
29 OCT 2025,NIRAJ,EQ,NIRAJ CEMENT STRUC LTD   ,Listed    ,29 OCT 2025,              10.00,          59694340,             32.70,     1951407974.60     
29 OCT 2025,NIRAJISPAT,EQ,NIRAJ ISPAT IND LTD      ,Listed    ,29 OCT 2025,              10.00,            600000,            263.30,      157980000.00
29 OCT 2025,NIRMAN,SM,NIRMAN AGRI GENTICS LTD  ,Listed    ,29 OCT 2025,              10.00,           8009676,            105.30,      843418882.80    
29 OCT 2025,NITCO,EQ,NITCO LIMITED            ,Listed    ,29 OCT 2025,              10.00,         229060105,            109.95,    25189739746.85     
29 OCT 2025,NITINSPIN,EQ,NITIN SPINNERS LIMITED   ,Listed    ,29 OCT 2025,              10.00,          56220000,            334.90,    18828078000.00 
29 OCT 2025,NITIRAJ,EQ,NITIRAJ ENGINEERS LTD    ,Listed    ,29 OCT 2025,              10.00,          10251000,            191.95,     1967884470.00   
29 OCT 2025,NIVABUPA,EQ,NIVA BUPA HEALTH INS CO L,Listed    ,29 OCT 2025,              10.00,        1845711746,             75.10,   138649866359.50  
29 OCT 2025,NKIND,EQ,NK INDUSTRIES LTD        ,Listed    ,29 OCT 2025,              10.00,           6009900,             68.20,      409995378.00     
29 OCT 2025,NLCINDIA,EQ,NLC INDIA LIMITED        ,Listed    ,29 OCT 2025,              10.00,        1386636609,            252.10,   349571089128.90  
29 OCT 2025,NMDC,EQ,NMDC LTD.                ,Listed    ,29 OCT 2025,               1.00,        8791817550,             76.70,   674332406085.00      
29 OCT 2025,NMSTEEL,SM,NEWMALAYALAM STEEL LTD   ,Listed    ,29 OCT 2025,              10.00,          17287600,             30.10,      520356760.00   
29 OCT 2025,NOCIL,EQ,NOCIL LIMITED            ,Listed    ,29 OCT 2025,              10.00,         167024930,            186.20,    31098371716.70     
29 OCT 2025,NOIDATOLL,EQ,NOIDA TOLL BRIDGE CO LTD ,Listed    ,29 OCT 2025,              10.00,         186195002,              4.35,      813672158.75 
29 OCT 2025,NORBTEAEXP,BE,NORBEN TEA &EXPORTS LTD  ,Listed    ,29 OCT 2025,              10.00,          13336100,             66.50,      886583928.00
29 OCT 2025,NORTHARC,EQ,NORTHERN ARC CAPITAL LTD ,Listed    ,29 OCT 2025,              10.00,         161566375,            269.65,    43566373018.75  
29 OCT 2025,NOVAAGRI,EQ,NOVA AGRITECH LIMITED    ,Listed    ,29 OCT 2025,               2.00,          92519813,             45.75,     4231856246.60  
29 OCT 2025,NPST,EQ,NETWORK PEOPLE SRV TECH L,Listed    ,29 OCT 2025,              10.00,          19389900,           1866.20,    36185431380.00      
29 OCT 2025,NRAIL,EQ,N R AGARWAL INDS LTD     ,Listed    ,29 OCT 2025,              10.00,          17019100,            436.40,     7427135240.00     
29 OCT 2025,NRBBEARING,EQ,NRB BEARING LIMITED      ,Listed    ,29 OCT 2025,               2.00,          96922600,            266.50,    25829872900.00
29 OCT 2025,NRL,EQ,NUPUR RECYCLERS LIMITED  ,Listed    ,29 OCT 2025,              10.00,          69068995,             66.95,     4624169215.25       
29 OCT 2025,NRVANDANA,SM,N R VANDANA TEX IND LTD  ,Listed    ,29 OCT 2025,              10.00,          23294809,             58.80,     1369734769.20 
29 OCT 2025,NSLNISP,EQ,NMDC STEEL LIMITED       ,Listed    ,29 OCT 2025,              10.00,        2930605850,             45.05,   132082405659.50   
29 OCT 2025,NTPC,EQ,NTPC LTD                 ,Listed    ,29 OCT 2025,              10.00,        9696666134,            347.50,  3369591481565.00      
29 OCT 2025,NTPCGREEN,EQ,NTPC GREEN ENERGY LIMITED,Listed    ,29 OCT 2025,              10.00,        8426329669,            105.05,   885101668431.75 
29 OCT 2025,NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS ,Listed    ,29 OCT 2025,              10.00,          26325306,           1020.70,    26870239834.20   
29 OCT 2025,NURECA,EQ,NURECA LIMITED           ,Listed    ,29 OCT 2025,              10.00,          10000175,            262.10,     2621045867.50    
29 OCT 2025,NUVAMA,EQ,NUVAMA WEALTH MANAGE LTD ,Listed    ,29 OCT 2025,              10.00,          36064250,           7357.50,   265342719375.00    
29 OCT 2025,NUVOCO,EQ,NUVOCO VISTAS CORP LTD   ,Listed    ,29 OCT 2025,              10.00,         357156153,            418.35,   149416276607.55    
29 OCT 2025,NXST,RR,NEXUS SELECT TRUST       ,Listed    ,29 OCT 2025,             100.00,        1515000000,            164.10,   248641800000.00      
29 OCT 2025,NXT-INFRA,IV,NXT-INFRA TRUST          ,Listed    ,11 JUL 2025,             100.00,         285000000,            100.20,    28557000000.00 
